X,Y,wmElementN,wmType,wmDeviceTy,wmDevice_1,wmDevice_2,wmDevice_3,wmLightTab,wmLightT_1,wmLatitude,wmLongitud,icon_url
-92.5247117726198,47.3714761139489,01-1-27005-F2,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.37157058720,-92.52469635010,./0.png
-92.6917925456922,47.2979257626841,01-2-26836-F4,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.29801940920,-92.69178009030,./0.png
-92.4286765761941,47.3209424545349,01-1-27119-F5,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.32103729250,-92.42865753170,./0.png
-92.5788255739723,47.3937294370865,01-4-24825-F6,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.39382553100,-92.57881164550,./0.png
-92.7373433274522,47.261098385493,01-2-28910-F1,Device,Fuse,,Fuse,,10T,100 Amp Tube,47.26119232180,-92.73732757570,./0.png
-92.4733858604725,47.3856198870215,01-1-24935-F2,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.38571548460,-92.47337341310,./0.png
-92.6073396140052,47.3064436084203,01-2-26927-F6,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.30653762820,-92.60732269290,./0.png
-92.6745047523231,47.3091392670649,01-2-26930-F7,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.30923461910,-92.67449188230,./0.png
-92.5457991265949,47.2821008427246,01-2-29106-F2,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.28219604490,-92.54578399660,./0.png
-92.6970550952023,47.2980527555984,01-2-26825-F4,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.29814529420,-92.69704437260,./0.png
-92.5802672675135,47.3951258184003,01-4-24826-F5,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.39522171020,-92.58025360110,./0.png
-92.4352234586044,47.2558609130444,01-1-29113-F2,Device,Fuse,,Fuse,,10T,100 Amp Tube,47.25595474240,-92.43521118160,./0.png
-92.5345163606207,47.3855730676268,01-4-24932-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.38566589360,-92.53450012210,./0.png
-92.5992862829847,47.3380607420713,01-2-26915-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.33815383910,-92.59927368160,./0.png
-92.6210944448555,47.4010254071905,01-4-24822-F3,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.40111923220,-92.62107849120,./0.png
-92.4713470582926,47.3933239987201,01-1-24926-F9,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.39341735840,-92.47132873540,./0.png
-92.479638055656,47.3068811225943,01-1-27027-F3,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.30697631840,-92.47962188720,./0.png
-92.6807484288576,47.2834218003851,01-2-29006-F1,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.28351593020,-92.68073272710,./0.png
-92.4521983259393,47.3714319138038,01-1-27002-F6,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.37152481080,-92.45218658450,./0.png
-92.6752255501214,47.4010828499303,01-4-24830-F1,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.40117645260,-92.67520904540,./0.png
-92.5986931019301,47.3175793396691,01-2-26923-F4,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.31767272950,-92.59867858890,./0.png
-92.529740292933,47.4134444268688,01-4-24920-F1,Device,Fuse,Fuse,,,15T,100 Amp Tube,47.41353988650,-92.52972412110,./0.png
-92.6385955562954,47.3057355837462,01-2-26928-F4,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.30582809450,-92.63858032230,./0.png
-92.5801268414638,47.3958665908067,01-4-24826-F7,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.39596176150,-92.58010864260,./0.png
-92.6433370119298,47.3820148939497,01-4-24832-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.38211059570,-92.64332580570,./0.png
-92.5860023943392,47.4000008413446,01-4-24826-F4,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.40009689330,-92.58599090580,./0.png
-92.3608270791993,47.2512756947848,01-1-29215-F1,Device,Fuse,,Fuse,,6T,100 Amp Tube,47.25136947630,-92.36080932620,./0.png
-92.5992086704373,47.3227605033085,01-2-26922-F3,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.32285308840,-92.59919738770,./0.png
-92.4924293956437,47.3714732679694,01-1-27004-F5,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.37156677250,-92.49241638180,./0.png
-92.473320730886,47.3844902625267,01-1-24935-F3,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.38458633420,-92.47330474850,./0.png
-92.5262410381979,47.3715926462661,01-1-27005-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.37168884280,-92.52622222900,./0.png
-92.6835569049903,47.3122936904446,01-2-26825-F6,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.31238937380,-92.68354034420,./0.png
-92.4629029557452,47.3927981402393,01-1-24926-F8,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.39289093020,-92.46289062500,./0.png
-92.4208119074255,47.3281943757575,01-1-27119-F4,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.32828903200,-92.42079925540,./0.png
-92.6891681737452,47.2833399176273,01-2-28901-F1,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.28343582150,-92.68915557860,./0.png
-92.7026511917798,47.3553437431688,01-2-26812-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.35543823240,-92.70263671880,./0.png
-92.4683259016827,47.3932219381327,01-1-24926-F7,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.39331817630,-92.46830749510,./0.png
-92.6096978975381,47.3064457119826,01-2-26927-F5,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.30654144290,-92.60968017580,./0.png
-92.538487003494,47.4107765687973,01-4-24919-F2,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.41086959840,-92.53847503660,./0.png
-92.5372523273313,47.3716132096243,01-1-27006-F7,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.37170791630,-92.53723907470,./0.png
-92.3983780839644,47.265062107242,01-1-29208-F1,Device,Fuse,,Fuse,,10T,100 Amp Tube,47.26515579220,-92.39836120610,./0.png
-92.5993007557194,47.3505606780405,01-2-26910-F3,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.35065460210,-92.59928894040,./0.png
-92.6301263773765,47.401021232945,01-4-24821-F2,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.40111541750,-92.63011169430,./0.png
-92.5987121015253,47.3563413848161,01-2-26911-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.35643386840,-92.59869384770,./0.png
-92.4555560519837,47.371199813219,01-1-27002-F7,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.37129592900,-92.45554351810,./0.png
-92.4794396004152,47.2803974898995,01-1-29103-F2,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.28049087520,-92.47942352290,./0.png
-92.4873622962078,47.395258182485,01-1-24927-F3,Device,Fuse,,Fuse,,15T,100 Amp Tube,47.39535140990,-92.48735046390,./0.png
-92.6614298996085,47.3095735707475,01-2-26930-F10,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.30966949460,-92.66141510010,./0.png
-92.6310631065763,47.3058208403137,01-2-26928-F5,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.30591583250,-92.63105010990,./0.png
-92.5049686657114,47.4019415460834,01-1-24921-F2,Device,Fuse,,Fuse,,15T,100 Amp Tube,47.40203475950,-92.50495147710,./0.png
-92.5050120945778,47.2916808075965,01-1-27033-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.29177474980,-92.50499725340,./0.png
-92.598800355494,47.3536305216417,01-2-26911-F2,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.35372543330,-92.59878540040,./0.png
-92.4215238270612,47.3428589957238,01-1-27107-F3,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.34295272830,-92.42150878910,./0.png
-92.4761116099914,47.3580512968857,01-1-27003-F6,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.35814666750,-92.47609710690,./0.png
-92.4334049910755,47.3857639610401,01-1-24936-F3,Device,Fuse,,Fuse,,8T,100 Amp Tube,47.38585662840,-92.43338775630,./0.png
-92.5911532976135,47.3608530588098,01-2-26902-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.36094665530,-92.59114074710,./0.png
-92.5096232723553,47.3712018413567,01-1-27004-F4,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.37129592900,-92.50960540770,./0.png
-92.620085028673,47.2954718571065,01-2-26933-F2,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.29556655880,-92.62007141110,./0.png
-92.691789877987,47.2980081233564,01-2-26825-F5,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.29810333250,-92.69177246090,./0.png
-92.6021885189655,47.3279928705331,01-2-26922-F2,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.32808685300,-92.60217285160,./0.png
-92.4251877802479,47.3209384436121,01-1-27119-F3,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.32103347780,-92.42517089840,./0.png
-92.421601943635,47.3497200615699,01-1-27107-F4,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.34981536870,-92.42158508300,./0.png
-92.6627997747141,47.4011146471871,01-4-24820-F1,Device,Fuse,Fuse,Fuse,Fuse,25T,100 Amp Tube,47.40121078490,-92.66278839110,./0.png
-92.4419222556694,47.3858634023976,01-1-24936-F2,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.38595962520,-92.44190979000,./0.png
-92.4735928815634,47.3778451069744,01-1-24934-F4,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.37794113160,-92.47357940670,./0.png
-92.5989752977755,47.3574580727314,01-2-26903-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.35755157470,-92.59896087650,./0.png
-92.513287305246,47.3713888732519,01-1-27004-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.37148284910,-92.51327514650,./0.png
-92.540357271234,47.3715192317737,01-1-27006-F6,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.37161254880,-92.54034423830,./0.png
-92.6764951912886,47.3092174442598,01-2-26930-F6,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.30931091310,-92.67648315430,./0.png
-92.6310649935174,47.3059066893698,01-2-26928-F3,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.30599975590,-92.63105010990,./0.png
-92.6410482519968,47.2951026593942,01-2-26933-F1,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.29519653320,-92.64103698730,./0.png
-92.6995993617006,47.297979739652,01-2-26825-F8,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.29807281490,-92.69958496090,./0.png
-92.4624477669397,47.4029357151933,01-1-24923-F3,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.40303039550,-92.46243286130,./0.png
-92.4285607703042,47.3137642925063,01-1-27119-F2,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.31385803220,-92.42854309080,./0.png
-92.5938875668714,47.4019423976296,01-4-24823-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.40203857420,-92.59387207030,./0.png
-92.4737617690064,47.3822385005225,01-1-24934-F3,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.38233184810,-92.47374725340,./0.png
-92.4632697811011,47.3954549398761,01-1-24926-F6,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.39554977420,-92.46325683590,./0.png
-92.4502467784614,47.2557104148607,01-1-29113-F1,Device,Fuse,,Fuse,,10T,100 Amp Tube,47.25580596920,-92.45023345950,./0.png
-92.4094410483051,47.2696241246388,01-1-29207-F1,Device,Fuse,,Fuse,,10T,100 Amp Tube,47.26971817020,-92.40942382810,./0.png
-92.472524644364,47.3933675155084,01-1-24926-F5,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.39346313480,-92.47251129150,./0.png
-92.6896823992194,47.2979927703358,01-2-26825-F9,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.29808807370,-92.68966674800,./0.png
-92.5084678332089,47.3713391438954,01-1-27004-F2,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.37143325810,-92.50845336910,./0.png
-92.6569124325789,47.3273687983774,01-2-26920-F1,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.32746124270,-92.65689849850,./0.png
-92.6512263184057,47.3354232125732,01-2-26917-F2,Device,Fuse,Fuse,,,8T,100 Amp Tube,47.33551788330,-92.65121459960,./0.png
-92.6589587828587,47.4009846146457,01-4-24829-F2,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.40107727050,-92.65894317630,./0.png
-92.4874839438204,47.3582014309498,01-1-27003-F5,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.35829544070,-92.48747253420,./0.png
-92.6201124618691,47.3059206429052,01-2-26927-F2,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.30601501460,-92.62009429930,./0.png
-92.504423319653,47.3995172385466,01-1-24928-F2,Device,Fuse,,Fuse,,15T,100 Amp Tube,47.39961242680,-92.50440979000,./0.png
-92.5024056924761,47.4023009273834,01-1-24921-F3,Device,Fuse,,Fuse,,15T,100 Amp Tube,47.40239715580,-92.50238800050,./0.png
-92.6025947581117,47.4017075762058,01-4-24822-F2,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.40180206300,-92.60257720950,./0.png
-92.5586594075721,47.4040162934294,01-4-24919-F1,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.40410995480,-92.55864715580,./0.png
-92.7896400146908,47.2718538094254,01-2-28905-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.27194976810,-92.78962707520,./0.png
-92.4729192706736,47.3416506675696,01-1-27015-F1,Device,Fuse,Fuse,,,8T,100 Amp Tube,47.34174346920,-92.47290039060,./0.png
-92.6622448656499,47.305753800663,01-2-26930-F5,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.30584716800,-92.66223144530,./0.png
-92.6464261501496,47.30581225085,01-2-26929-F2,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.30590820310,-92.64640808110,./0.png
-92.473347462965,47.3828180514098,01-1-24935-F1,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.38291168210,-92.47333526610,./0.png
-92.4910059130095,47.3595200897711,01-1-27003-F4,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.35961532590,-92.49098968510,./0.png
-92.4283945017953,47.3566078427115,01-1-27107-F2,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.35670089720,-92.42838287350,./0.png
-92.6833959350088,47.3592075149412,01-2-26801-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.35930252080,-92.68338012700,./0.png
-92.449495479486,47.3529273576965,01-1-27011-F2,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.35302352910,-92.44947814940,./0.png
-92.4692946720013,47.3585178834747,01-1-27002-F5,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.35861206050,-92.46927642820,./0.png
-92.5805802076083,47.3987210901706,01-4-24826-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.39881515500,-92.58056640630,./0.png
-92.413617211764,47.2490511902761,01-1-29218-F2,Device,Fuse,,Fuse,,10T,100 Amp Tube,47.24914550780,-92.41360473630,./0.png
-92.5587580215526,47.3816629509216,01-4-24836-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.38175582890,-92.55874633790,./0.png
-92.4636685193948,47.3964013609834,01-1-24926-F4,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.39649581910,-92.46365356450,./0.png
-92.5348273856053,47.3715458780211,01-1-27006-F5,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.37163925170,-92.53481292720,./0.png
-92.503734704819,47.4019768522915,01-1-24921-F1,Device,Fuse,,Fuse,,15T,100 Amp Tube,47.40207290650,-92.50372314450,./0.png
-92.6166705199413,47.4010012434737,01-4-24822-F1,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.40109634400,-92.61665344240,./0.png
-92.5145136994894,47.3714107394007,01-1-27005-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.37150573730,-92.51449584960,./0.png
-92.7054896827216,47.3494578073006,01-2-26811-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.34955215450,-92.70547485350,./0.png
-92.6572755302069,47.3283637143537,01-2-26917-F1,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.32845687870,-92.65726470950,./0.png
-92.4553491683983,47.3013569506808,01-1-27026-F3,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.30145263670,-92.45533752440,./0.png
-92.6836644219594,47.2980497710045,01-2-26930-F12,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.29814529420,-92.68364715580,./0.png
-92.4759294364689,47.3713093573764,01-1-27003-F3,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.37140274050,-92.47591400150,./0.png
-92.4737884913597,47.4019407901033,01-1-24923-F2,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.40203475950,-92.47377014160,./0.png
-92.7120263025312,47.2978700149031,01-2-26835-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.29796600340,-92.71201324460,./0.png
-92.4413463641231,47.3575620107548,01-1-27001-F6,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.35765457150,-92.44132995610,./0.png
-92.484032427796,47.297606833032,01-1-27034-F4,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.29770278930,-92.48401641850,./0.png
-92.4884212263264,47.3581014077552,01-1-27003-F2,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.35819625850,-92.48840332030,./0.png
-92.4253722785552,47.2561800182292,01-1-29207-F2,Device,Fuse,,Fuse,,10T,100 Amp Tube,47.25627517700,-92.42535400390,./0.png
-92.6028487216983,47.2614824739122,01-2-29010-F2,Device,Fuse,Fuse,Fuse,Fuse,20T,100 Amp Tube,47.26157760620,-92.60283660890,./0.png
-92.7398301781023,47.2977865224811,01-2-26827-F2,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.29788208010,-92.73981475830,./0.png
-92.5589201294097,47.386995226963,01-4-24825-F5,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.38708877560,-92.55890655520,./0.png
-92.5811618074223,47.3934308367874,01-4-24826-F2,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.39352416990,-92.58114624020,./0.png
-92.4502570783456,47.2994588066575,01-1-27025-F4,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.29955291750,-92.45024108890,./0.png
-92.4813237274849,47.4004009333376,01-1-24927-F1,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.40049362180,-92.48130798340,./0.png
-92.4287517124403,47.3161712048755,01-1-27119-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.31626510620,-92.42873382570,./0.png
-92.5374066286087,47.2790844444831,01-2-29106-F1,Device,Fuse,,,Fuse,8T,100 Amp Tube,47.27917861940,-92.53739166260,./0.png
-92.4942722531077,47.3717396528988,01-1-24934-F2,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.37183380130,-92.49425506590,./0.png
-92.5068760904178,47.3013117882481,01-1-27028-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.30140686040,-92.50685882570,./0.png
-92.6438002907768,47.4009790845534,01-4-24829-F1,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.40107345580,-92.64378356930,./0.png
-92.4738683995714,47.4019946133837,01-1-24923-F1,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.40208816530,-92.47385406490,./0.png
-92.6033206893319,47.2653061632336,01-2-29010-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.26539993290,-92.60330963130,./0.png
-92.5590511614187,47.3915166685698,01-4-24825-F4,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.39160919190,-92.55903625490,./0.png
-92.4969033997245,47.3983069730302,01-1-24928-F1,Device,Fuse,,Fuse,,15T,100 Amp Tube,47.39840316770,-92.49688720700,./0.png
-92.4489594975467,47.3673850118251,01-1-27001-F5,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.36748123170,-92.44894409180,./0.png
-92.4561066327993,47.3578717565687,01-1-27002-F3,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.35796737670,-92.45609283450,./0.png
-92.6789003788124,47.309148494138,01-2-26930-F4,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.30924224850,-92.67888641360,./0.png
-92.4765862063945,47.3068754175059,01-1-27027-F2,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.30696868900,-92.47657012940,./0.png
-92.5384815508595,47.3716045339921,01-1-27006-F4,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.37170028690,-92.53846740720,./0.png
-92.4287660015051,47.3101167384305,01-1-27025-F3,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.31021118160,-92.42874908450,./0.png
-92.6790193936888,47.3087782700074,01-2-26930-F3,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.30887222290,-92.67900848390,./0.png
-92.5622047202936,47.3938836586574,01-4-24825-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.39397811890,-92.56218719480,./0.png
-92.4923919550087,47.3713576345665,01-1-27004-F1,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.37145233150,-92.49237823490,./0.png
-92.4555506578794,47.3713415159345,01-1-27002-F2,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.37143707280,-92.45553588870,./0.png
-92.5964998989719,47.3357957576736,01-2-26914-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.33589172360,-92.59648132320,./0.png
-92.6513954145355,47.3097084886316,01-2-26929-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.30980300900,-92.65138244630,./0.png
-92.5464929165186,47.3715380935344,01-1-27006-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.37163162230,-92.54647827150,./0.png
-92.433179408344,47.2994348826872,01-1-27025-F2,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.29953002930,-92.43316650390,./0.png
-92.6667272179353,47.3170953310393,01-2-26919-F1,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.31718826290,-92.66670989990,./0.png
-92.6032220843705,47.2843588388941,01-2-29003-F2,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.28445434570,-92.60321044920,./0.png
-92.5991596460352,47.3537095744671,01-2-26910-F2,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.35380554200,-92.59914398190,./0.png
-92.4210839898403,47.3327949053856,01-1-27118-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.33288955690,-92.42106628420,./0.png
-92.4734194509604,47.3864104736512,01-1-24926-F3,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.38650512700,-92.47340393070,./0.png
-92.6832243421593,47.3304981249044,01-2-26918-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.33059310910,-92.68321228030,./0.png
-92.4811159701228,47.306893646308,01-1-27027-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.30698776250,-92.48110198970,./0.png
-92.4359654318976,47.2995070317205,01-1-27025-F1,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.29960250850,-92.43595123290,./0.png
-92.7473187880057,47.2976343457194,01-2-26827-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.29772949220,-92.74730682370,./0.png
-92.580175218775,47.3981878545786,01-4-24826-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.39828109740,-92.58016204830,./0.png
-92.5735310796537,47.3936347463583,01-4-24825-F2,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.39373016360,-92.57351684570,./0.png
-92.4522971814336,47.3138988801482,01-1-27026-F2,Device,Fuse,Fuse,,,8T,100 Amp Tube,47.31399154660,-92.45227813720,./0.png
-92.5957622035289,47.3064661982239,01-2-26926-F2,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.30656051640,-92.59574890140,./0.png
-92.5491547682837,47.3715506995813,01-1-27006-F2,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.37164688110,-92.54914093020,./0.png
-92.4737003646649,47.380417266704,01-1-24934-F1,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.38051223750,-92.47368621830,./0.png
-92.4773822612788,47.3714613878802,01-1-27003-F1,Device,Fuse,Fuse,Fuse,Fuse,30T,100 Amp Tube,47.37155532840,-92.47736358640,./0.png
-92.5723745417835,47.3730572472789,01-2-24836-F1,Device,Fuse,Fuse,Fuse,Fuse,30T,100 Amp Tube,47.37314987180,-92.57235717770,./0.png
-92.6302953940007,47.3059196737483,01-2-26928-F2,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.30601501460,-92.63027954100,./0.png
-92.4711779324336,47.347561680143,01-1-27011-F1,Device,Fuse,Fuse,,,8T,100 Amp Tube,47.34765625000,-92.47116088870,./0.png
-92.6970473258837,47.297949205686,01-2-26825-F10,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.29804229740,-92.69703674320,./0.png
-92.5533904986068,47.3715168554684,01-1-27006-F1,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.37161254880,-92.55337524410,./0.png
-92.4347166477456,47.3573837824747,01-1-27001-F4,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.35747909550,-92.43470001220,./0.png
-92.5980488510592,47.3063946164198,01-2-26926-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.30648803710,-92.59803771970,./0.png
-92.5988748981508,47.3175760874488,01-2-26922-F1,Device,Fuse,Fuse,Fuse,,20T,100 Amp Tube,47.31766891480,-92.59886169430,./0.png
-92.4288081887606,47.3574057964355,01-1-27001-F3,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.35750198360,-92.42879486080,./0.png
-92.7045597645505,47.2993675428745,01-2-26825-F2,Device,Fuse,Fuse,Fuse,Fuse,20T,100 Amp Tube,47.29946136470,-92.70454406740,./0.png
-92.5990854200801,47.3562815293613,01-2-26910-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.35637664790,-92.59906768800,./0.png
-92.4214285600594,47.3462796669118,01-1-27107-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.34637451170,-92.42140960690,./0.png
-92.4438443520269,47.378672643716,01-1-24936-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.37876510620,-92.44383239750,./0.png
-92.4735760750328,47.3927009723487,01-1-24926-F2,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.39279556270,-92.47356414790,./0.png
-92.6621664348285,47.3056442037704,01-2-26930-F2,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.30573654170,-92.66215515140,./0.png
-92.6682832008244,47.3091294887635,01-2-26930-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.30922317500,-92.66826629640,./0.png
-92.5951468147485,47.4020239851575,01-4-24823-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.40211868290,-92.59513092040,./0.png
-92.4489591425567,47.3627960564023,01-1-27001-F2,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.36289215090,-92.44894409180,./0.png
-92.5685679919228,47.3740067894243,N1F1,Device,Fuse,Fuse,Fuse,Fuse,40E-S,,47.37409973140,-92.56855010990,./0.png
-92.6835689481755,47.3099042875503,01-2-26930-R1,Device,OCR,,,OCR,35 H,,47.30999755860,-92.68355560300,./0.png
-92.4735301744228,47.3731555558822,01-1-24935-R1,Device,Recloser,Recloser,Recloser,Recloser,VT-70 A/B,VERSA-TECH,47.37324905400,-92.47351837160,./0.png
-92.6415915268259,47.3048803170909,01-2-26928-R1,Device,OCR,OCR,,,35 H,,47.30497360230,-92.64157867430,./0.png
-92.4748682107841,47.2997287958334,01-1-27027-R1,Device,OCR,,,OCR,35 H,,47.29982376100,-92.47485351560,./0.png
